"DATE","TIME_M","SYM_ROOT","PRICE"
"2020-01-02","09:44:32.438096","AAPL",297.3829
"2020-01-02","09:44:32.441668","AAPL",297.38
"2020-01-02","09:44:32.450221","AAPL",297.37
"2020-01-02","09:44:32.450225","AAPL",297.37
"2020-01-02","09:44:32.450276","AAPL",297.37
"2020-01-02","09:44:32.450552","AAPL",297.37
"2020-01-02","09:44:32.450847","AAPL",297.37
"2020-01-02","09:44:32.451029","AAPL",297.36
"2020-01-02","09:44:32.451029","AAPL",297.36
"2020-01-02","09:44:32.451070","AAPL",297.36
"2020-01-02","09:44:32.451215","AAPL",297.37
"2020-01-02","09:44:32.455639","AAPL",297.36
"2020-01-02","09:44:32.679991","AAPL",297.3658
"2020-01-02","09:44:32.681364","AAPL",297.35
"2020-01-02","09:44:32.970157","AAPL",297.35
"2020-01-02","09:44:32.970189","AAPL",297.35
"2020-01-02","09:44:32.970592","AAPL",297.35
"2020-01-02","09:44:32.970677","AAPL",297.35
"2020-01-02","09:44:32.990010","AAPL",297.35
"2020-01-02","09:44:32.990068","AAPL",297.35
"2020-01-02","09:44:32.990469","AAPL",297.35
"2020-01-02","09:44:33.024844","AAPL",297.314
"2020-01-02","09:44:33.029089","AAPL",297.33
"2020-01-02","09:44:33.119059","AAPL",297.3391
"2020-01-02","09:44:33.223101","AAPL",297.3234
"2020-01-02","09:44:33.267825","AAPL",297.32
"2020-01-02","09:44:33.289411","AAPL",297.3286
"2020-01-02","09:44:33.290461","AAPL",297.325
"2020-01-02","09:44:33.413760","AAPL",297.33
"2020-01-02","09:44:33.756517","AAPL",297.33
"2020-01-02","09:44:33.826996","AAPL",297.35
"2020-01-02","09:44:34.001773","AAPL",297.3495
"2020-01-02","09:44:34.138203","AAPL",297.3627
"2020-01-02","09:44:34.293025","AAPL",297.36
"2020-01-02","09:44:34.351546","AAPL",297.3644
"2020-01-02","09:44:34.361559","AAPL",297.3652
"2020-01-02","09:44:34.442032","AAPL",297.35
"2020-01-02","09:44:34.490868","AAPL",297.37
"2020-01-02","09:44:34.490873","AAPL",297.37
"2020-01-02","09:44:34.491490","AAPL",297.37
"2020-01-02","09:44:34.716365","AAPL",297.36
"2020-01-02","09:44:34.791890","AAPL",297.3891
"2020-01-02","09:44:34.953598","AAPL",297.385
"2020-01-02","09:44:35.036800","AAPL",297.375
"2020-01-02","09:44:35.145069","AAPL",297.36
"2020-01-02","09:44:35.230917","AAPL",297.365
"2020-01-02","09:44:35.284642","AAPL",297.3691
"2020-01-02","09:44:35.293944","AAPL",297.37
"2020-01-02","09:44:35.293988","AAPL",297.37
"2020-01-02","09:44:35.453912","AAPL",297.3946
"2020-01-02","09:44:35.773140","AAPL",297.397
"2020-01-02","09:44:35.963068","AAPL",297.3962
"2020-01-02","09:44:36.316319","AAPL",297.4
"2020-01-02","09:44:36.317913","AAPL",297.4
"2020-01-02","09:44:36.447507","AAPL",297.39
"2020-01-02","09:44:36.453715","AAPL",297.4
"2020-01-02","09:44:36.467379","AAPL",297.4
"2020-01-02","09:44:36.467548","AAPL",297.4
"2020-01-02","09:44:36.467551","AAPL",297.4
"2020-01-02","09:44:36.581956","AAPL",297.4
"2020-01-02","09:44:36.592947","AAPL",297.39
"2020-01-02","09:44:36.623194","AAPL",297.4
"2020-01-02","09:44:36.648671","AAPL",297.39
"2020-01-02","09:44:36.655100","AAPL",297.4
"2020-01-02","09:44:36.655107","AAPL",297.4
"2020-01-02","09:44:36.941118","AAPL",297.3928
"2020-01-02","09:44:37.043013","AAPL",297.39
"2020-01-02","09:44:37.169992","AAPL",297.38
"2020-01-02","09:44:37.176930","AAPL",297.38
"2020-01-02","09:44:37.232328","AAPL",297.39
"2020-01-02","09:44:37.356572","AAPL",297.37
"2020-01-02","09:44:37.358319","AAPL",297.4
"2020-01-02","09:44:37.625371","AAPL",297.3983
"2020-01-02","09:44:37.802366","AAPL",297.37
"2020-01-02","09:44:37.802387","AAPL",297.37
"2020-01-02","09:44:37.808355","AAPL",297.36
"2020-01-02","09:44:37.838028","AAPL",297.39
"2020-01-02","09:44:37.838281","AAPL",297.39
"2020-01-02","09:44:37.885897","AAPL",297.385
"2020-01-02","09:44:37.889190","AAPL",297.37
"2020-01-02","09:44:37.910034","AAPL",297.4
"2020-01-02","09:44:37.913303","AAPL",297.4
"2020-01-02","09:44:38.093850","AAPL",297.4
"2020-01-02","09:44:38.461765","AAPL",297.3904
"2020-01-02","09:44:38.738684","AAPL",297.385
"2020-01-02","09:44:38.788444","AAPL",297.3995
"2020-01-02","09:44:38.893084","AAPL",297.4
"2020-01-02","09:44:38.908017","AAPL",297.373
"2020-01-02","09:44:39.049070","AAPL",297.37
"2020-01-02","09:44:39.049714","AAPL",297.385
"2020-01-02","09:44:39.221164","AAPL",297.37
"2020-01-02","09:44:39.308526","AAPL",297.385
"2020-01-02","09:44:39.785768","AAPL",297.38
"2020-01-02","09:44:39.804447","AAPL",297.3973
"2020-01-02","09:44:40.061287","AAPL",297.3973
"2020-01-02","09:44:40.253405","AAPL",297.3745
"2020-01-02","09:44:40.389712","AAPL",297.385
"2020-01-02","09:44:41.100145","AAPL",297.37
"2020-01-02","09:44:41.491651","AAPL",297.37
"2020-01-02","09:44:41.568788","AAPL",297.3831
"2020-01-02","09:44:41.611660","AAPL",297.4
"2020-01-02","09:44:41.635686","AAPL",297.3847
"2020-01-02","09:44:41.822347","AAPL",297.3999
"2020-01-02","09:44:41.823626","AAPL",297.4
"2020-01-02","09:44:41.825856","AAPL",297.376
"2020-01-02","09:44:42.058213","AAPL",297.3826
"2020-01-02","09:44:42.091820","AAPL",297.39
"2020-01-02","09:44:42.111978","AAPL",297.385
"2020-01-02","09:44:42.117447","AAPL",297.385
"2020-01-02","09:44:42.118890","AAPL",297.38
"2020-01-02","09:44:42.118901","AAPL",297.39
"2020-01-02","09:44:42.526008","AAPL",297.39
"2020-01-02","09:44:42.546800","AAPL",297.3803
"2020-01-02","09:44:42.738718","AAPL",297.37
"2020-01-02","09:44:42.739536","AAPL",297.38
"2020-01-02","09:44:43.166374","AAPL",297.38
"2020-01-02","09:44:43.552051","AAPL",297.38
"2020-01-02","09:44:43.622069","AAPL",297.3752
"2020-01-02","09:44:43.633841","AAPL",297.39
"2020-01-02","09:44:43.814927","AAPL",297.39
"2020-01-02","09:44:43.971298","AAPL",297.38
"2020-01-02","09:44:44.412084","AAPL",297.39
"2020-01-02","09:44:44.413436","AAPL",297.4
"2020-01-02","09:44:44.413469","AAPL",297.4
"2020-01-02","09:44:44.413615","AAPL",297.4
"2020-01-02","09:44:44.413648","AAPL",297.4
"2020-01-02","09:44:44.413669","AAPL",297.4
"2020-01-02","09:44:44.413670","AAPL",297.4
"2020-01-02","09:44:44.413687","AAPL",297.4
"2020-01-02","09:44:44.413699","AAPL",297.4
"2020-01-02","09:44:44.413936","AAPL",297.4
"2020-01-02","09:44:44.413980","AAPL",297.4
"2020-01-02","09:44:44.413980","AAPL",297.4
"2020-01-02","09:44:44.414254","AAPL",297.4
"2020-01-02","09:44:44.414255","AAPL",297.4
"2020-01-02","09:44:44.414332","AAPL",297.4
"2020-01-02","09:44:44.416486","AAPL",297.39
"2020-01-02","09:44:44.417047","AAPL",297.4
"2020-01-02","09:44:44.418352","AAPL",297.4
"2020-01-02","09:44:44.419705","AAPL",297.38
"2020-01-02","09:44:44.495825","AAPL",297.3953
"2020-01-02","09:44:44.625081","AAPL",297.4
"2020-01-02","09:44:44.625400","AAPL",297.4
"2020-01-02","09:44:44.625492","AAPL",297.4
"2020-01-02","09:44:45.142486","AAPL",297.39
"2020-01-02","09:44:45.142723","AAPL",297.39
"2020-01-02","09:44:45.142723","AAPL",297.39
"2020-01-02","09:44:45.142833","AAPL",297.39
"2020-01-02","09:44:45.142836","AAPL",297.38
"2020-01-02","09:44:45.142841","AAPL",297.38
"2020-01-02","09:44:45.142844","AAPL",297.38
"2020-01-02","09:44:45.168442","AAPL",297.38
"2020-01-02","09:44:45.184439","AAPL",297.38
"2020-01-02","09:44:45.184542","AAPL",297.38
"2020-01-02","09:44:45.184853","AAPL",297.38
"2020-01-02","09:44:45.184854","AAPL",297.38
"2020-01-02","09:44:45.184868","AAPL",297.38
"2020-01-02","09:44:45.184888","AAPL",297.38
"2020-01-02","09:44:45.184930","AAPL",297.38
"2020-01-02","09:44:45.184984","AAPL",297.37
"2020-01-02","09:44:45.185011","AAPL",297.37
"2020-01-02","09:44:45.186327","AAPL",297.37
"2020-01-02","09:44:45.187690","AAPL",297.37
"2020-01-02","09:44:45.190293","AAPL",297.38
"2020-01-02","09:44:45.300272","AAPL",297.37
"2020-01-02","09:44:45.300274","AAPL",297.37
"2020-01-02","09:44:45.300277","AAPL",297.37
"2020-01-02","09:44:45.300329","AAPL",297.37
"2020-01-02","09:44:45.300333","AAPL",297.36
"2020-01-02","09:44:45.300337","AAPL",297.36
"2020-01-02","09:44:45.300345","AAPL",297.36
"2020-01-02","09:44:45.300491","AAPL",297.35
"2020-01-02","09:44:45.300598","AAPL",297.37
"2020-01-02","09:44:45.300630","AAPL",297.37
"2020-01-02","09:44:45.300651","AAPL",297.37
"2020-01-02","09:44:45.300661","AAPL",297.36
"2020-01-02","09:44:45.300680","AAPL",297.37
"2020-01-02","09:44:45.300685","AAPL",297.35
"2020-01-02","09:44:45.300885","AAPL",297.37
"2020-01-02","09:44:45.300940","AAPL",297.36
"2020-01-02","09:44:45.300944","AAPL",297.36
"2020-01-02","09:44:45.301009","AAPL",297.35
"2020-01-02","09:44:45.313785","AAPL",297.33
"2020-01-02","09:44:45.314217","AAPL",297.32
"2020-01-02","09:44:45.314549","AAPL",297.32
"2020-01-02","09:44:45.314575","AAPL",297.32
"2020-01-02","09:44:45.314577","AAPL",297.32
"2020-01-02","09:44:45.314650","AAPL",297.32
"2020-01-02","09:44:45.314820","AAPL",297.31
"2020-01-02","09:44:45.314910","AAPL",297.32
"2020-01-02","09:44:45.314921","AAPL",297.32
"2020-01-02","09:44:45.335058","AAPL",297.293
"2020-01-02","09:44:45.358089","AAPL",297.3
"2020-01-02","09:44:45.428165","AAPL",297.3
"2020-01-02","09:44:45.428169","AAPL",297.3
"2020-01-02","09:44:45.428256","AAPL",297.3
"2020-01-02","09:44:45.430698","AAPL",297.3
"2020-01-02","09:44:45.671331","AAPL",297.32
"2020-01-02","09:44:46.116283","AAPL",297.3
"2020-01-02","09:44:46.325101","AAPL",297.3
"2020-01-02","09:44:46.376579","AAPL",297.28
"2020-01-02","09:44:46.380623","AAPL",297.2805
"2020-01-02","09:44:46.392017","AAPL",297.28
"2020-01-02","09:44:46.392042","AAPL",297.28
"2020-01-02","09:44:46.392046","AAPL",297.28
"2020-01-02","09:44:46.392049","AAPL",297.28
"2020-01-02","09:44:46.392391","AAPL",297.29
"2020-01-02","09:44:46.392425","AAPL",297.29
"2020-01-02","09:44:46.392758","AAPL",297.28
"2020-01-02","09:44:46.392767","AAPL",297.28
"2020-01-02","09:44:46.393058","AAPL",297.28
"2020-01-02","09:44:46.393400","AAPL",297.28
"2020-01-02","09:44:46.393497","AAPL",297.27
"2020-01-02","09:44:46.393646","AAPL",297.26
"2020-01-02","09:44:46.432213","AAPL",297.275
"2020-01-02","09:44:46.556599","AAPL",297.26
"2020-01-02","09:44:46.556952","AAPL",297.26
"2020-01-02","09:44:46.557939","AAPL",297.27
"2020-01-02","09:44:46.642711","AAPL",297.27
"2020-01-02","09:44:47.424289","AAPL",297.2752
"2020-01-02","09:44:47.483460","AAPL",297.28
"2020-01-02","09:44:47.483463","AAPL",297.28
"2020-01-02","09:44:47.483468","AAPL",297.28
"2020-01-02","09:44:47.697838","AAPL",297.2701
"2020-01-02","09:44:47.883170","AAPL",297.2803
"2020-01-02","09:44:48.031727","AAPL",297.28
"2020-01-02","09:44:48.188248","AAPL",297.28
"2020-01-02","09:44:48.188265","AAPL",297.28
"2020-01-02","09:44:48.188760","AAPL",297.29
"2020-01-02","09:44:48.188835","AAPL",297.29
"2020-01-02","09:44:48.188870","AAPL",297.29
"2020-01-02","09:44:48.188875","AAPL",297.29
"2020-01-02","09:44:48.188966","AAPL",297.29
"2020-01-02","09:44:48.196808","AAPL",297.3
"2020-01-02","09:44:48.305557","AAPL",297.27
"2020-01-02","09:44:48.523561","AAPL",297.285
"2020-01-02","09:44:48.599617","AAPL",297.2928
"2020-01-02","09:44:48.695377","AAPL",297.285
"2020-01-02","09:44:48.788237","AAPL",297.3
"2020-01-02","09:44:48.788383","AAPL",297.285
"2020-01-02","09:44:48.791166","AAPL",297.2893
"2020-01-02","09:44:48.973995","AAPL",297.2839
"2020-01-02","09:44:49.087512","AAPL",297.285
"2020-01-02","09:44:49.551314","AAPL",297.2817
"2020-01-02","09:44:49.591970","AAPL",297.2896
"2020-01-02","09:44:49.627808","AAPL",297.285
"2020-01-02","09:44:49.648956","AAPL",297.3
"2020-01-02","09:44:49.801879","AAPL",297.2999
"2020-01-02","09:44:49.893502","AAPL",297.2909
"2020-01-02","09:44:50.014698","AAPL",297.282
"2020-01-02","09:44:50.056824","AAPL",297.29
"2020-01-02","09:44:50.060805","AAPL",297.29
"2020-01-02","09:44:50.114979","AAPL",297.28
"2020-01-02","09:44:50.361257","AAPL",297.3
"2020-01-02","09:44:50.361337","AAPL",297.3
"2020-01-02","09:44:50.448397","AAPL",297.29
"2020-01-02","09:44:50.455911","AAPL",297.29
"2020-01-02","09:44:50.546694","AAPL",297.28
"2020-01-02","09:44:50.547565","AAPL",297.29
"2020-01-02","09:44:50.561536","AAPL",297.2884
"2020-01-02","09:44:50.643048","AAPL",297.29
"2020-01-02","09:44:50.643053","AAPL",297.28
"2020-01-02","09:44:50.648499","AAPL",297.2827
"2020-01-02","09:44:50.668386","AAPL",297.3
"2020-01-02","09:44:50.675686","AAPL",297.2801
"2020-01-02","09:44:50.746077","AAPL",297.2945
"2020-01-02","09:44:50.848735","AAPL",297.29
"2020-01-02","09:44:51.012379","AAPL",297.2827
"2020-01-02","09:44:51.258436","AAPL",297.295
"2020-01-02","09:44:51.277726","AAPL",297.295
"2020-01-02","09:44:51.279813","AAPL",297.3
"2020-01-02","09:44:51.292380","AAPL",297.295
"2020-01-02","09:44:51.307393","AAPL",297.295
"2020-01-02","09:44:51.574482","AAPL",297.295
"2020-01-02","09:44:51.674372","AAPL",297.295
"2020-01-02","09:44:51.674378","AAPL",297.29
"2020-01-02","09:44:51.878074","AAPL",297.29
"2020-01-02","09:44:51.878077","AAPL",297.29
"2020-01-02","09:44:51.878227","AAPL",297.29
"2020-01-02","09:44:52.105335","AAPL",297.284
"2020-01-02","09:44:52.105694","AAPL",297.28
"2020-01-02","09:44:52.191831","AAPL",297.2881
"2020-01-02","09:44:52.214594","AAPL",297.28
"2020-01-02","09:44:52.214597","AAPL",297.28
"2020-01-02","09:44:52.254612","AAPL",297.28
"2020-01-02","09:44:52.254740","AAPL",297.28
"2020-01-02","09:44:52.254766","AAPL",297.28
"2020-01-02","09:44:52.254772","AAPL",297.28
"2020-01-02","09:44:52.254989","AAPL",297.28
"2020-01-02","09:44:52.254989","AAPL",297.28
"2020-01-02","09:44:52.254989","AAPL",297.28
"2020-01-02","09:44:52.255134","AAPL",297.27
"2020-01-02","09:44:52.255173","AAPL",297.27
"2020-01-02","09:44:52.255176","AAPL",297.27
"2020-01-02","09:44:52.255235","AAPL",297.27
"2020-01-02","09:44:52.255511","AAPL",297.27
"2020-01-02","09:44:52.255521","AAPL",297.27
"2020-01-02","09:44:52.256132","AAPL",297.28
"2020-01-02","09:44:52.276676","AAPL",297.2698
"2020-01-02","09:44:52.331669","AAPL",297.27
"2020-01-02","09:44:52.331725","AAPL",297.27
"2020-01-02","09:44:52.681217","AAPL",297.28
"2020-01-02","09:44:52.924614","AAPL",297.28
"2020-01-02","09:44:52.926457","AAPL",297.27
"2020-01-02","09:44:52.966329","AAPL",297.2746
"2020-01-02","09:44:53.017518","AAPL",297.264
"2020-01-02","09:44:53.062611","AAPL",297.26
"2020-01-02","09:44:53.234533","AAPL",297.2601
"2020-01-02","09:44:53.376054","AAPL",297.28
"2020-01-02","09:44:53.401704","AAPL",297.2739
"2020-01-02","09:44:53.498259","AAPL",297.26
"2020-01-02","09:44:53.549011","AAPL",297.27
"2020-01-02","09:44:53.572547","AAPL",297.2649
"2020-01-02","09:44:53.573485","AAPL",297.28
"2020-01-02","09:44:53.573491","AAPL",297.28
"2020-01-02","09:44:53.634521","AAPL",297.2691
"2020-01-02","09:44:53.832680","AAPL",297.28
"2020-01-02","09:44:53.832684","AAPL",297.28
"2020-01-02","09:44:54.251900","AAPL",297.2739
"2020-01-02","09:44:54.415990","AAPL",297.26
"2020-01-02","09:44:54.416081","AAPL",297.26
"2020-01-02","09:44:54.554910","AAPL",297.26
"2020-01-02","09:44:54.556893","AAPL",297.25
"2020-01-02","09:44:54.556897","AAPL",297.25
"2020-01-02","09:44:54.556900","AAPL",297.25
"2020-01-02","09:44:54.556904","AAPL",297.25
"2020-01-02","09:44:54.556916","AAPL",297.25
"2020-01-02","09:44:54.578171","AAPL",297.2699
"2020-01-02","09:44:54.725631","AAPL",297.2685
"2020-01-02","09:44:55.053774","AAPL",297.2515
"2020-01-02","09:44:55.054572","AAPL",297.25
"2020-01-02","09:44:55.094625","AAPL",297.27
"2020-01-02","09:44:55.366021","AAPL",297.24
"2020-01-02","09:44:55.366024","AAPL",297.24
"2020-01-02","09:44:55.366180","AAPL",297.25
"2020-01-02","09:44:55.366186","AAPL",297.24
"2020-01-02","09:44:55.366195","AAPL",297.24
"2020-01-02","09:44:55.366206","AAPL",297.24
"2020-01-02","09:44:55.366297","AAPL",297.23
"2020-01-02","09:44:55.366298","AAPL",297.24
"2020-01-02","09:44:55.366319","AAPL",297.24
"2020-01-02","09:44:55.366327","AAPL",297.23
"2020-01-02","09:44:55.366378","AAPL",297.24
"2020-01-02","09:44:55.366506","AAPL",297.25
"2020-01-02","09:44:55.366535","AAPL",297.25
"2020-01-02","09:44:55.366687","AAPL",297.25
"2020-01-02","09:44:55.366704","AAPL",297.25
"2020-01-02","09:44:55.642575","AAPL",297.22
"2020-01-02","09:44:55.925110","AAPL",297.2279
"2020-01-02","09:44:55.980451","AAPL",297.2217
"2020-01-02","09:44:56.085522","AAPL",297.2203
"2020-01-02","09:44:56.111290","AAPL",297.2183
"2020-01-02","09:44:56.156187","AAPL",297.23
"2020-01-02","09:44:56.270585","AAPL",297.23
"2020-01-02","09:44:56.270701","AAPL",297.23
"2020-01-02","09:44:56.270807","AAPL",297.23
"2020-01-02","09:44:56.276807","AAPL",297.22
"2020-01-02","09:44:56.412072","AAPL",297.2203
"2020-01-02","09:44:56.422715","AAPL",297.22
"2020-01-02","09:44:56.503631","AAPL",297.21
"2020-01-02","09:44:56.503756","AAPL",297.21
"2020-01-02","09:44:56.503820","AAPL",297.21
"2020-01-02","09:44:56.504144","AAPL",297.2
"2020-01-02","09:44:56.504148","AAPL",297.2
"2020-01-02","09:44:56.504152","AAPL",297.2
"2020-01-02","09:44:56.504208","AAPL",297.21
"2020-01-02","09:44:56.504223","AAPL",297.21
"2020-01-02","09:44:56.504333","AAPL",297.2
"2020-01-02","09:44:56.504456","AAPL",297.2
"2020-01-02","09:44:56.504501","AAPL",297.2
"2020-01-02","09:44:56.504567","AAPL",297.2
"2020-01-02","09:44:56.504582","AAPL",297.2
"2020-01-02","09:44:56.511831","AAPL",297.2
"2020-01-02","09:44:56.516374","AAPL",297.19
"2020-01-02","09:44:56.516628","AAPL",297.19
"2020-01-02","09:44:56.517037","AAPL",297.19
"2020-01-02","09:44:56.517518","AAPL",297.19
"2020-01-02","09:44:56.525163","AAPL",297.18
"2020-01-02","09:44:56.525216","AAPL",297.18
"2020-01-02","09:44:56.539405","AAPL",297.17
"2020-01-02","09:44:56.553433","AAPL",297.16
"2020-01-02","09:44:56.553464","AAPL",297.16
"2020-01-02","09:44:56.553465","AAPL",297.16
"2020-01-02","09:44:56.553482","AAPL",297.16
"2020-01-02","09:44:56.553772","AAPL",297.16
"2020-01-02","09:44:56.553900","AAPL",297.15
"2020-01-02","09:44:56.557602","AAPL",297.15
"2020-01-02","09:44:56.558970","AAPL",297.15
"2020-01-02","09:44:56.571769","AAPL",297.21
"2020-01-02","09:44:56.622725","AAPL",297.18
"2020-01-02","09:44:56.643717","AAPL",297.1743
"2020-01-02","09:44:56.745865","AAPL",297.18
"2020-01-02","09:44:56.873167","AAPL",297.1702
"2020-01-02","09:44:57.054122","AAPL",297.1725
"2020-01-02","09:44:57.251532","AAPL",297.1799
"2020-01-02","09:44:57.389680","AAPL",297.1501
"2020-01-02","09:44:57.681994","AAPL",297.15
"2020-01-02","09:44:57.683073","AAPL",297.15
"2020-01-02","09:44:57.727564","AAPL",297.165
"2020-01-02","09:44:57.727569","AAPL",297.18
"2020-01-02","09:44:57.727574","AAPL",297.165
"2020-01-02","09:44:57.727579","AAPL",297.165
"2020-01-02","09:44:57.727697","AAPL",297.18
"2020-01-02","09:44:57.727891","AAPL",297.165
"2020-01-02","09:44:57.727895","AAPL",297.165
"2020-01-02","09:44:57.773434","AAPL",297.1601
"2020-01-02","09:44:57.876629","AAPL",297.1647
"2020-01-02","09:44:57.900570","AAPL",297.16
"2020-01-02","09:44:57.900633","AAPL",297.1627
"2020-01-02","09:44:57.913045","AAPL",297.16
"2020-01-02","09:44:58.205184","AAPL",297.1578
"2020-01-02","09:44:58.496503","AAPL",297.16
"2020-01-02","09:44:58.496997","AAPL",297.18
"2020-01-02","09:44:58.581347","AAPL",297.1556
"2020-01-02","09:44:58.660003","AAPL",297.1668
"2020-01-02","09:44:58.700632","AAPL",297.16
"2020-01-02","09:44:58.771171","AAPL",297.167
"2020-01-02","09:44:58.805908","AAPL",297.1694
"2020-01-02","09:44:58.806547","AAPL",297.1674
"2020-01-02","09:44:58.844965","AAPL",297.1689
"2020-01-02","09:44:58.985900","AAPL",297.1795
"2020-01-02","09:44:58.997730","AAPL",297.1799
"2020-01-02","09:44:59.194838","AAPL",297.165
"2020-01-02","09:44:59.300056","AAPL",297.16
"2020-01-02","09:44:59.486320","AAPL",297.15
"2020-01-02","09:44:59.486324","AAPL",297.14
"2020-01-02","09:44:59.486328","AAPL",297.14
"2020-01-02","09:44:59.486333","AAPL",297.11
"2020-01-02","09:44:59.486339","AAPL",297.11
"2020-01-02","09:44:59.486340","AAPL",297.11
"2020-01-02","09:44:59.486343","AAPL",297.1
"2020-01-02","09:44:59.486346","AAPL",297.1
"2020-01-02","09:44:59.486351","AAPL",297.1
"2020-01-02","09:44:59.486469","AAPL",297.14
"2020-01-02","09:44:59.486475","AAPL",297.14
"2020-01-02","09:44:59.486490","AAPL",297.12
"2020-01-02","09:44:59.486494","AAPL",297.1
"2020-01-02","09:44:59.486641","AAPL",297.15
"2020-01-02","09:44:59.486705","AAPL",297.15
"2020-01-02","09:44:59.486706","AAPL",297.14
"2020-01-02","09:44:59.487250","AAPL",297.13
"2020-01-02","09:44:59.494484","AAPL",297.09
"2020-01-02","09:44:59.499347","AAPL",297.0902
"2020-01-02","09:44:59.560376","AAPL",297.106
"2020-01-02","09:44:59.576085","AAPL",297.1051
"2020-01-02","09:44:59.601556","AAPL",297.12
"2020-01-02","09:44:59.815956","AAPL",297.11
"2020-01-02","09:44:59.914203","AAPL",297.1178
"2020-01-02","09:45:00.117519","AAPL",297.13
"2020-01-02","09:45:00.117526","AAPL",297.13
"2020-01-02","09:45:00.117843","AAPL",297.12
"2020-01-02","09:45:00.117846","AAPL",297.13
"2020-01-02","09:45:00.117863","AAPL",297.13
"2020-01-02","09:45:00.117878","AAPL",297.12
"2020-01-02","09:45:00.117890","AAPL",297.13
"2020-01-02","09:45:00.117896","AAPL",297.13
"2020-01-02","09:45:00.117905","AAPL",297.13
"2020-01-02","09:45:00.117937","AAPL",297.13
"2020-01-02","09:45:00.117966","AAPL",297.13
"2020-01-02","09:45:00.117989","AAPL",297.13
"2020-01-02","09:45:00.118012","AAPL",297.13
"2020-01-02","09:45:00.118032","AAPL",297.13
"2020-01-02","09:45:00.118090","AAPL",297.13
"2020-01-02","09:45:00.118158","AAPL",297.13
"2020-01-02","09:45:00.118169","AAPL",297.125
"2020-01-02","09:45:00.122511","AAPL",297.125
"2020-01-02","09:45:00.186068","AAPL",297.15
"2020-01-02","09:45:00.186072","AAPL",297.15
"2020-01-02","09:45:00.188311","AAPL",297.14
"2020-01-02","09:45:00.201869","AAPL",297.15
"2020-01-02","09:45:00.202073","AAPL",297.15
"2020-01-02","09:45:00.202327","AAPL",297.15
"2020-01-02","09:45:00.202368","AAPL",297.16
"2020-01-02","09:45:00.252529","AAPL",297.1253
"2020-01-02","09:45:00.289606","AAPL",297.16
"2020-01-02","09:45:00.289610","AAPL",297.17
"2020-01-02","09:45:00.292322","AAPL",297.17
"2020-01-02","09:45:00.354644","AAPL",297.156
"2020-01-02","09:45:00.366230","AAPL",297.165
"2020-01-02","09:45:00.383716","AAPL",297.17
"2020-01-02","09:45:00.429026","AAPL",297.165
"2020-01-02","09:45:00.429031","AAPL",297.17
"2020-01-02","09:45:00.442957","AAPL",297.17
"2020-01-02","09:45:00.443761","AAPL",297.18
"2020-01-02","09:45:00.443891","AAPL",297.18
"2020-01-02","09:45:00.444157","AAPL",297.18
"2020-01-02","09:45:00.513027","AAPL",297.2
"2020-01-02","09:45:00.620351","AAPL",297.21
"2020-01-02","09:45:00.620382","AAPL",297.21
"2020-01-02","09:45:00.624692","AAPL",297.21
"2020-01-02","09:45:00.624789","AAPL",297.21
"2020-01-02","09:45:00.624869","AAPL",297.21
"2020-01-02","09:45:00.624901","AAPL",297.2
"2020-01-02","09:45:00.625266","AAPL",297.2
"2020-01-02","09:45:00.625276","AAPL",297.2
"2020-01-02","09:45:00.625277","AAPL",297.2
"2020-01-02","09:45:00.625596","AAPL",297.2
"2020-01-02","09:45:00.712346","AAPL",297.214
"2020-01-02","09:45:00.733475","AAPL",297.21
"2020-01-02","09:45:00.740949","AAPL",297.2
"2020-01-02","09:45:00.750896","AAPL",297.2
"2020-01-02","09:45:00.799341","AAPL",297.2229
"2020-01-02","09:45:00.802250","AAPL",297.2116
"2020-01-02","09:45:00.961516","AAPL",297.2
"2020-01-02","09:45:00.963636","AAPL",297.22
"2020-01-02","09:45:00.988643","AAPL",297.2
"2020-01-02","09:45:00.988649","AAPL",297.2
"2020-01-02","09:45:00.988681","AAPL",297.2
"2020-01-02","09:45:00.988685","AAPL",297.2
"2020-01-02","09:45:00.988693","AAPL",297.2
"2020-01-02","09:45:00.988752","AAPL",297.21
"2020-01-02","09:45:00.988928","AAPL",297.2
"2020-01-02","09:45:00.989009","AAPL",297.2
"2020-01-02","09:45:01.047026","AAPL",297.19
"2020-01-02","09:45:01.129152","AAPL",297.2
"2020-01-02","09:45:01.195150","AAPL",297.205
"2020-01-02","09:45:01.241110","AAPL",297.2
"2020-01-02","09:45:01.421628","AAPL",297.23
"2020-01-02","09:45:01.421634","AAPL",297.23
"2020-01-02","09:45:01.422081","AAPL",297.22
"2020-01-02","09:45:01.580175","AAPL",297.203
"2020-01-02","09:45:01.622344","AAPL",297.23
"2020-01-02","09:45:01.622927","AAPL",297.23
"2020-01-02","09:45:01.622943","AAPL",297.23
"2020-01-02","09:45:01.623264","AAPL",297.23
"2020-01-02","09:45:01.623276","AAPL",297.23
"2020-01-02","09:45:01.623337","AAPL",297.23
"2020-01-02","09:45:01.623466","AAPL",297.22
"2020-01-02","09:45:01.623535","AAPL",297.22
"2020-01-02","09:45:01.623731","AAPL",297.23
"2020-01-02","09:45:01.623770","AAPL",297.22
"2020-01-02","09:45:01.623911","AAPL",297.22
"2020-01-02","09:45:01.711156","AAPL",297.19
"2020-01-02","09:45:01.827569","AAPL",297.2215
